time_ms,node_0_vm_mv,node_1_vm_mv,node_2_vm_mv,node_3_vm_mv,node_4_vm_mv,node_5_vm_mv,node_6_vm_mv,node_7_vm_mv,node_8_vm_mv,node_9_vm_mv,node_10_vm_mv,node_11_vm_mv,node_12_vm_mv,node_13_vm_mv,node_14_vm_mv,node_15_vm_mv,node_16_vm_mv,node_17_vm_mv,node_18_vm_mv,node_19_vm_mv,node_20_vm_mv,node_21_vm_mv,node_22_vm_mv,node_23_vm_mv,node_24_vm_mv,node_25_vm_mv,node_26_vm_mv,node_27_vm_mv,node_28_vm_mv,node_29_vm_mv,node_30_vm_mv,node_31_vm_mv,node_32_vm_mv,node_33_vm_mv,node_34_vm_mv,node_35_vm_mv,node_36_vm_mv,node_37_vm_mv,node_38_vm_mv,node_39_vm_mv,node_40_vm_mv,node_41_vm_mv,node_42_vm_mv,node_43_vm_mv,node_44_vm_mv,node_45_vm_mv,node_46_vm_mv,node_47_vm_mv,node_48_vm_mv,node_49_vm_mv,node_50_vm_mv,node_51_vm_mv,node_52_vm_mv,node_53_vm_mv,node_54_vm_mv,node_55_vm_mv,node_56_vm_mv,node_57_vm_mv,node_58_vm_mv,node_59_vm_mv,node_60_vm_mv,node_61_vm_mv,node_62_vm_mv,node_63_vm_mv,node_64_vm_mv,node_65_vm_mv,node_66_vm_mv,node_67_vm_mv,node_68_vm_mv,node_69_vm_mv,node_70_vm_mv,node_71_vm_mv,node_72_vm_mv,node_73_vm_mv,node_74_vm_mv
3.991000000000500147e+00,-7.999990488526313470e+01,-7.995056536344630160e+01,-7.686884619731516466e+01,-7.681368789708582767e+01,-7.675795830750448090e+01,-7.670984785080300128e+01,-7.667119086945291428e+01,-7.664089713214204380e+01,-7.661690817440405965e+01,-7.659710824241369664e+01,-7.657973439099907864e+01,-7.656370835902636429e+01,-7.654771121768874309e+01,-7.653129105214779315e+01,-7.651443121483070797e+01,-7.649689219835191523e+01,-7.647940137355992363e+01,-7.646373540483608622e+01,-7.645191124276935568e+01,-7.644709247430044741e+01,-7.645523802228505872e+01,-7.648283955525855049e+01,-7.653510774469955891e+01,-7.661315900418561853e+01,-7.670543134594063872e+01,-7.679681083817706622e+01,-7.688674652978276924e+01,-7.696776067535020616e+01,-7.701665584544709020e+01,-7.701766503054243174e+01,-7.697193949631554233e+01,-7.689954576303280476e+01,-7.682246571690716053e+01,-7.675279298512772641e+01,-7.669601256792464028e+01,-7.665269162976015593e+01,-7.661985967062972236e+01,-7.659275798832169357e+01,-7.656423098710138220e+01,-7.652508271156605701e+01,-7.646647465613646943e+01,-7.638069762260857942e+01,-7.626037305853606085e+01,-7.611803998905595847e+01,-7.598215994891873493e+01,-7.588664333619874469e+01,-7.585838934441973436e+01,-7.591097465505036723e+01,-7.602832164586388330e+01,-7.618078795146833215e+01,-7.633059134254176570e+01,-7.644739196692222549e+01,-7.652365440799313490e+01,-7.656810976281398951e+01,-7.659199477956546787e+01,-7.660276467735052108e+01,-7.660593450591100861e+01,-7.660465400289690763e+01,-7.660136184722095720e+01,-7.659730318885293343e+01,-7.659294066750231877e+01,-7.658955873276411808e+01,-7.658794289911008946e+01,-7.658862003686266462e+01,-7.659218584335908986e+01,-7.659966614682356578e+01,-7.661219982303413190e+01,-7.663131810432022917e+01,-7.665878946353340950e+01,-7.669641512134636230e+01,-7.674529158734661394e+01,-7.680352630717200668e+01,-7.686195999439279092e+01,-7.995191387842734798e+01,-8.000011847485045280e+01
3.992000000000500481e+00,-7.999990489470707189e+01,-7.995056550238355442e+01,-7.686903709525111594e+01,-7.681387689252501616e+01,-7.675814868382344969e+01,-7.671004083729181389e+01,-7.667138683959214518e+01,-7.664109621478102952e+01,-7.661711048849574013e+01,-7.659731395355699135e+01,-7.657994368181572042e+01,-7.656392132081791146e+01,-7.654792802370701565e+01,-7.653151179814751970e+01,-7.651465587123519185e+01,-7.649712075496910302e+01,-7.647963384346118687e+01,-7.646397179203351868e+01,-7.645215140448507896e+01,-7.644733584871070775e+01,-7.645548289427371458e+01,-7.648308272158080001e+01,-7.653534405592333201e+01,-7.661338103672896693e+01,-7.670563159917084306e+01,-7.679698425157208419e+01,-7.688689111339878934e+01,-7.696787884500037080e+01,-7.701675639708136600e+01,-7.701776074108273917e+01,-7.697204349429478043e+01,-7.689966737523876361e+01,-7.682260876784391712e+01,-7.675295657075876932e+01,-7.669619273031915441e+01,-7.665288308653833838e+01,-7.662005745406571577e+01,-7.659295879984355793e+01,-7.656443355749499347e+01,-7.652528776985003844e+01,-7.646668430971428165e+01,-7.638091471448731795e+01,-7.626060083036685455e+01,-7.611828015465677311e+01,-7.598241172321213810e+01,-7.588690327516231093e+01,-7.585865182805258655e+01,-7.591123254780855234e+01,-7.602856906196019793e+01,-7.618102088694767815e+01,-7.633080839405889151e+01,-7.644759414639325712e+01,-7.652384464588595847e+01,-7.656829103839388040e+01,-7.659216908946034152e+01,-7.660293348193130214e+01,-7.660609866926823486e+01,-7.660481404996087917e+01,-7.660151794511526191e+01,-7.659745539063899855e+01,-7.659308909795515774e+01,-7.658970335733209822e+01,-7.658808366998390227e+01,-7.658875698631987916e+01,-7.659231910200522009e+01,-7.659979588023695385e+01,-7.661232627250656435e+01,-7.663144156733419265e+01,-7.665891032017651696e+01,-7.669653389626229512e+01,-7.674540914694854621e+01,-7.680364453540965997e+01,-7.686208330876701211e+01,-7.995191386838682490e+01,-8.000011846315722153e+01
3.993000000000500815e+00,-7.999990490415011379e+01,-7.995056564162852908e+01,-7.686922823565242879e+01,-7.681406614684374290e+01,-7.675833933016095045e+01,-7.671023410122070629e+01,-7.667158309186804388e+01,-7.664129558220481897e+01,-7.661731308847787147e+01,-7.659751995055854934e+01,-7.658015325765975945e+01,-7.656413456631157999e+01,-7.654814511180933323e+01,-7.653173282451317050e+01,-7.651488080634797484e+01,-7.649734958877486690e+01,-7.647986658916623526e+01,-7.646420845370612085e+01,-7.645239183931903426e+01,-7.644757949477853742e+01,-7.645572803642596682e+01,-7.648332615669043832e+01,-7.653558063507068709e+01,-7.661360333759236596e+01,-7.670583212279052532e+01,-7.679715793887939412e+01,-7.688703597527420186e+01,-7.696799729733727702e+01,-7.701685723489514146e+01,-7.701785673976681323e+01,-7.697214778067018415e+01,-7.689978927474450643e+01,-7.682275210432113965e+01,-7.675312044019611335e+01,-7.669637317528294318e+01,-7.665307482541709305e+01,-7.662025551994150874e+01,-7.659315989472595732e+01,-7.656463641257840891e+01,-7.652549311448291292e+01,-7.646689425169410015e+01,-7.638113209732523501e+01,-7.626082889624599659e+01,-7.611852061776799871e+01,-7.598266379830661776e+01,-7.588716351726665721e+01,-7.585891461560848370e+01,-7.591149074366654759e+01,-7.602881677903758373e+01,-7.618125412087279358e+01,-7.633102574203941515e+01,-7.644779662156788902e+01,-7.652403517980556558e+01,-7.656847261127646220e+01,-7.659234369887182936e+01,-7.660310258900861413e+01,-7.660626313873267179e+01,-7.660497440721111673e+01,-7.660167435762259913e+01,-7.659760791165977878e+01,-7.659323785227826420e+01,-7.658984831030315377e+01,-7.658822477353642455e+01,-7.658889427228749014e+01,-7.659245270033530062e+01,-7.659992595561300277e+01,-7.661245306502530639e+01,-7.663156537291766313e+01,-7.665903151689070683e+01,-7.669665300613863224e+01,-7.674552703299606549e+01,-7.680376307698942639e+01,-7.686220691685697659e+01,-7.995191385857006594e+01,-8.000011845146508449e+01
3.994000000000501149e+00,-7.999990491359226041e+01,-7.995056578118153823e+01,-7.686941961828523517e+01,-7.681425565979233738e+01,-7.675853024625669718e+01,-7.671042764232232969e+01,-7.667177962600865726e+01,-7.664149523413860265e+01,-7.661751597407395309e+01,-7.659772623314098894e+01,-7.658036311825338771e+01,-7.656434809522947660e+01,-7.654836248171778834e+01,-7.653195413096680966e+01,-7.651510601989104998e+01,-7.649757869949101519e+01,-7.648009961039664972e+01,-7.646444538957534576e+01,-7.645263254699283095e+01,-7.644782341222619948e+01,-7.645597344846551380e+01,-7.648356986031359384e+01,-7.653581748187129108e+01,-7.661382590650993052e+01,-7.670603291653883105e+01,-7.679733189984338537e+01,-7.688718111515832732e+01,-7.696811603211419595e+01,-7.701695835864389039e+01,-7.701795302635026985e+01,-7.697225235519549358e+01,-7.689991146130030586e+01,-7.682289572608480910e+01,-7.675328459318133412e+01,-7.669655390255350369e+01,-7.665326684613052066e+01,-7.662045386798838820e+01,-7.659336127269777705e+01,-7.656483955207816905e+01,-7.652569874518853510e+01,-7.646710448179634056e+01,-7.638134977083828403e+01,-7.626105725588398343e+01,-7.611876137809422005e+01,-7.598291617390140118e+01,-7.588742406220751491e+01,-7.585917770678257455e+01,-7.591174924232217336e+01,-7.602906479679933227e+01,-7.618148765295394753e+01,-7.633124338620079641e+01,-7.644799939216986218e+01,-7.652422600948068521e+01,-7.656865448119414452e+01,-7.659251860753479946e+01,-7.660327199831880307e+01,-7.660642791404143281e+01,-7.660513507438497527e+01,-7.660183108448023859e+01,-7.659776075165227383e+01,-7.659338693020829680e+01,-7.658999359141361651e+01,-7.658836620950368967e+01,-7.658903189450136040e+01,-7.659258663808515166e+01,-7.660005637268783119e+01,-7.661258020032715876e+01,-7.663168952080876295e+01,-7.665915305341646047e+01,-7.669677245071974880e+01,-7.674564524523981390e+01,-7.680388193167188149e+01,-7.686233081843890602e+01,-7.995191384897746900e+01,-8.000011843977404169e+01
3.995000000000501483e+00,-7.999990492303352596e+01,-7.995056592104290871e+01,-7.686961124291569547e+01,-7.681444543112114332e+01,-7.675872143185041807e+01,-7.671062146032934947e+01,-7.667197644174204640e+01,-7.664169517030757106e+01,-7.661771914500748437e+01,-7.659793280102690005e+01,-7.658057326331882564e+01,-7.656456190729367961e+01,-7.654858013315444509e+01,-7.653217571723051549e+01,-7.651533151158643875e+01,-7.649780808683938460e+01,-7.648033290687405383e+01,-7.646468259936268907e+01,-7.645287352722810681e+01,-7.644806760077597119e+01,-7.645621913011606807e+01,-7.648381383217642338e+01,-7.653605459605485350e+01,-7.661404874321578973e+01,-7.670623398015493422e+01,-7.679750613420847571e+01,-7.688732653280052887e+01,-7.696823504908438451e+01,-7.701705976808311505e+01,-7.701804960058873917e+01,-7.697235721762442040e+01,-7.690003393465644876e+01,-7.682303963288092064e+01,-7.675344902945599301e+01,-7.669673491186837566e+01,-7.665345914841272190e+01,-7.662065249793762689e+01,-7.659356293348791667e+01,-7.656504297572088547e+01,-7.652590466169081651e+01,-7.646731499974143276e+01,-7.638156773474243266e+01,-7.626128590899135418e+01,-7.611900243534003607e+01,-7.598316884969572982e+01,-7.588768490968062963e+01,-7.585944110127003626e+01,-7.591200804347329267e+01,-7.602931311494873512e+01,-7.618172148290143753e+01,-7.633146132626050928e+01,-7.644820245792287494e+01,-7.652441713464004636e+01,-7.656883664787932275e+01,-7.659269381518410569e+01,-7.660344170959820076e+01,-7.660659299493158869e+01,-7.660529605121973873e+01,-7.660198812542537894e+01,-7.659791391035339814e+01,-7.659353633148184315e+01,-7.659013920039969037e+01,-7.658850797762163154e+01,-7.658916985269721067e+01,-7.659272091499049395e+01,-7.660018713119740141e+01,-7.661270767814875171e+01,-7.663181401074547239e+01,-7.665927492949410293e+01,-7.669689222974987786e+01,-7.674576378343031990e+01,-7.680400109921747287e+01,-7.686245501328890839e+01,-7.995191383960943199e+01,-8.000011842808409313e+01
3.996000000000501817e+00,-7.999990493247389622e+01,-7.995056606121295317e+01,-7.686980310930999849e+01,-7.681463546058054703e+01,-7.675891288668189816e+01,-7.671081555497448790e+01,-7.667217353879632924e+01,-7.664189539043694310e+01,-7.661792260100200735e+01,-7.659813965393895785e+01,-7.658078369257832207e+01,-7.656477600222630997e+01,-7.654879806584142443e+01,-7.653239758302640894e+01,-7.651555728115614841e+01,-7.649803775054184030e+01,-7.648056647832009958e+01,-7.646492008278967489e+01,-7.645311477974652803e+01,-7.644831206015018665e+01,-7.645646508110138484e+01,-7.648405807200512641e+01,-7.653629197735111234e+01,-7.661427184744417218e+01,-7.670643531337806564e+01,-7.679768064171911135e+01,-7.688747222795016967e+01,-7.696835434800108544e+01,-7.701716146296828924e+01,-7.701814646223786553e+01,-7.697246236771071892e+01,-7.690015669456320779e+01,-7.682318382445548366e+01,-7.675361374876165144e+01,-7.669691620296507040e+01,-7.665365173199781168e+01,-7.662085140952055440e+01,-7.659376487682530410e+01,-7.656524668323312710e+01,-7.652611086371364024e+01,-7.646752580524980658e+01,-7.638178598875367697e+01,-7.626151485527863372e+01,-7.611924378921005996e+01,-7.598342182538887357e+01,-7.588794605938176119e+01,-7.585970479876603179e+01,-7.591226714681775434e+01,-7.602956173318906963e+01,-7.618195561042554687e+01,-7.633167956193598513e+01,-7.644840581855062567e+01,-7.652460855501233539e+01,-7.656901911106436387e+01,-7.659286932155454508e+01,-7.660361172258308216e+01,-7.660675838114012492e+01,-7.660545733745261998e+01,-7.660214548019513359e+01,-7.659806738750000932e+01,-7.659368605583537715e+01,-7.659028513699750818e+01,-7.658865007762604193e+01,-7.658930814661064801e+01,-7.659285553078692033e+01,-7.660031823087757630e+01,-7.661283549822661598e+01,-7.663193884246567222e+01,-7.665939714486384560e+01,-7.669701234297312453e+01,-7.674588264731798404e+01,-7.680412057938653447e+01,-7.686257950118296378e+01,-7.995191383046636702e+01,-8.000011841639523880e+01
3.997000000000502151e+00,-7.999990494191337120e+01,-7.995056620169198425e+01,-7.686999521723434725e+01,-7.681482574792094908e+01,-7.675910461049092248e+01,-7.671100992599045298e+01,-7.667237091689960948e+01,-7.664209589425196612e+01,-7.661812634178107828e+01,-7.659834679159979487e+01,-7.658099440575414008e+01,-7.656499037974951705e+01,-7.654901627950087573e+01,-7.653261972807661095e+01,-7.651578332832225726e+01,-7.649826769032029006e+01,-7.648080032445646737e+01,-7.646515783957785573e+01,-7.645335630426978923e+01,-7.644855679007122262e+01,-7.645671130114527614e+01,-7.648430257952594502e+01,-7.653652962548983396e+01,-7.661449521892923542e+01,-7.670663691594744193e+01,-7.679785542211976690e+01,-7.688761820035662709e+01,-7.696847392861758408e+01,-7.701726344305492944e+01,-7.701824361105326489e+01,-7.697256780520811503e+01,-7.690027974077089823e+01,-7.682332830055449335e+01,-7.675377875083989920e+01,-7.669709777558112762e+01,-7.665384459661991912e+01,-7.662105060246850030e+01,-7.659396710243888151e+01,-7.656545067434151974e+01,-7.652631735098093202e+01,-7.646773689804192031e+01,-7.638200453258799882e+01,-7.626174409445637536e+01,-7.611948543940891909e+01,-7.598367510068010233e+01,-7.588820751100666939e+01,-7.585996879896576672e+01,-7.591252655205340716e+01,-7.602981065122364157e+01,-7.618219003523654465e+01,-7.633189809294465533e+01,-7.644860947377681271e+01,-7.652480027032623866e+01,-7.656920187048160642e+01,-7.659304512638091467e+01,-7.660378203700967958e+01,-7.660692407240399859e+01,-7.660561893282081769e+01,-7.660230314852657330e+01,-7.659822118282886549e+01,-7.659383610300530165e+01,-7.659043140094308910e+01,-7.658879250925262738e+01,-7.658944677597719419e+01,-7.659299048520990993e+01,-7.660044967146407657e+01,-7.661296366029715443e+01,-7.663206401570705850e+01,-7.665951969926577192e+01,-7.669713279013349450e+01,-7.674600183665307895e+01,-7.680424037193927234e+01,-7.686270428189693860e+01,-7.995191382154865778e+01,-8.000011840470746449e+01
3.998000000000502485e+00,-7.999990495135196511e+01,-7.995056634248031457e+01,-7.687018756645498740e+01,-7.681501629289276423e+01,-7.675929660301731872e+01,-7.671120457310999541e+01,-7.667256857578004769e+01,-7.664229668147790164e+01,-7.661833036706826761e+01,-7.659855421373210049e+01,-7.658120540256855691e+01,-7.656520503958546442e+01,-7.654923477385493413e+01,-7.653284215210327091e+01,-7.651600965280684363e+01,-7.649849790589664167e+01,-7.648103444500488024e+01,-7.646539586944884093e+01,-7.645359810051965610e+01,-7.644880179026148426e+01,-7.645695778997156822e+01,-7.648454735446514974e+01,-7.653676754020084161e+01,-7.661471885740525067e+01,-7.670683878760233654e+01,-7.679803047515490277e+01,-7.688776444976927849e+01,-7.696859379068715157e+01,-7.701736570809850946e+01,-7.701834104679056736e+01,-7.697267352987034883e+01,-7.690040307302980693e+01,-7.682347306092397332e+01,-7.675394403543232613e+01,-7.669727962945412969e+01,-7.665403774201320175e+01,-7.662125007651277997e+01,-7.659416961005759106e+01,-7.656565494877270339e+01,-7.652652412321661757e+01,-7.646794827783824644e+01,-7.638222336596142270e+01,-7.626197362623514664e+01,-7.611972738564126928e+01,-7.598392867526868599e+01,-7.588846926425115669e+01,-7.586023310156443245e+01,-7.591278625887815679e+01,-7.603005986875574251e+01,-7.618242475704472838e+01,-7.633211691900396545e+01,-7.644881342332510599e+01,-7.652499228031039991e+01,-7.656938492586334633e+01,-7.659322122939795463e+01,-7.660395265261418274e+01,-7.660709006846009572e+01,-7.660578083706141683e+01,-7.660246113015668357e+01,-7.659837529607665374e+01,-7.659398647272790583e+01,-7.659057799197235283e+01,-7.658893527223699493e+01,-7.658958574053221469e+01,-7.659312577799481403e+01,-7.660058145269246666e+01,-7.661309216409661360e+01,-7.663218953020722779e+01,-7.665964259243979484e+01,-7.669725357097482288e+01,-7.674612135118573519e+01,-7.680436047663579302e+01,-7.686282935520661397e+01,-7.995191381285670218e+01,-8.000011839302078442e+01
3.999000000000502819e+00,-7.999990496078966373e+01,-7.995056648357825679e+01,-7.687038015673817881e+01,-7.681520709524646406e+01,-7.675948886400092874e+01,-7.671139949606589425e+01,-7.667276651516580444e+01,-7.664249775184003965e+01,-7.661853467658717420e+01,-7.659876192005856410e+01,-7.658141668274389247e+01,-7.656541998145632988e+01,-7.654945354862579165e+01,-7.653306485482859500e+01,-7.651623625433204268e+01,-7.649872839699287397e+01,-7.648126883968708967e+01,-7.646563417212425406e+01,-7.645384016821789430e+01,-7.644904706044343357e+01,-7.645720454730412996e+01,-7.648479239654903949e+01,-7.653700572121397272e+01,-7.661494276260648917e+01,-7.670704092808205132e+01,-7.679820580056905044e+01,-7.688791097593752966e+01,-7.696871393396308747e+01,-7.701746825785454575e+01,-7.701843876920540310e+01,-7.697277954145114620e+01,-7.690052669109022077e+01,-7.682361810530994717e+01,-7.675410960228053625e+01,-7.669746176432163054e+01,-7.665423116791180291e+01,-7.662144983138476562e+01,-7.659437239941041753e+01,-7.656585950625330383e+01,-7.652673118014463682e+01,-7.646815994435925745e+01,-7.638244248858995888e+01,-7.626220345032552927e+01,-7.611996962761176633e+01,-7.598418254885395129e+01,-7.588873131881103973e+01,-7.586049770625724875e+01,-7.591304626698986624e+01,-7.603030938548869244e+01,-7.618265977556036717e+01,-7.633233603983133264e+01,-7.644901766691917544e+01,-7.652518458469347706e+01,-7.656956827694187950e+01,-7.659339763034036253e+01,-7.660412356913273868e+01,-7.660725636904530234e+01,-7.660594304991145975e+01,-7.660261942482237885e+01,-7.659852972697999007e+01,-7.659413716473942202e+01,-7.659072490982110537e+01,-7.658907836631460953e+01,-7.658972504001097548e+01,-7.659326140887684176e+01,-7.660071357429823991e+01,-7.661322100936111212e+01,-7.663231538570363455e+01,-7.665976582412575624e+01,-7.669737468524084534e+01,-7.674624119066599803e+01,-7.680448089323606098e+01,-7.686295472088762892e+01,-7.995191380439089812e+01,-8.000011838133519859e+01
4.000000000000502709e+00,-7.999990497022648128e+01,-7.995056662498613775e+01,-7.687057298785019555e+01,-7.681539815473253441e+01,-7.675968139318163708e+01,-7.671159469459097124e+01,-7.667296473478506869e+01,-7.664269910506368433e+01,-7.661873927006139695e+01,-7.659896991030193192e+01,-7.658162824600245244e+01,-7.656563520508431964e+01,-7.654967260353564029e+01,-7.653328783597477525e+01,-7.651646313261998955e+01,-7.649895916333095158e+01,-7.648150350822486132e+01,-7.646587274732576134e+01,-7.645408250708632636e+01,-7.644929260033953256e+01,-7.645745157286690130e+01,-7.648503770550398428e+01,-7.653724416825912158e+01,-7.661516693426725055e+01,-7.670724333712588816e+01,-7.679838139810671294e+01,-7.688805777861081481e+01,-7.696883435819867714e+01,-7.701757109207854057e+01,-7.701853677805341647e+01,-7.697288583970424725e+01,-7.690065059470245501e+01,-7.682376343345843850e+01,-7.675427545112616201e+01,-7.669764417992121253e+01,-7.665442487404993699e+01,-7.662164986681582945e+01,-7.659457547022634571e+01,-7.656606434651000370e+01,-7.652693852148897236e+01,-7.646837189732545426e+01,-7.638266190018964608e+01,-7.626243356643810500e+01,-7.612021216502510867e+01,-7.598443672113521075e+01,-7.588899367438212096e+01,-7.586076261273946386e+01,-7.591330657608645538e+01,-7.603055920112581134e+01,-7.618289509049375852e+01,-7.633255545514420248e+01,-7.644922220428264836e+01,-7.652537718320407123e+01,-7.656975192344947345e+01,-7.659357432894280748e+01,-7.660429478630143763e+01,-7.660742297389639077e+01,-7.660610557110796037e+01,-7.660277803226051674e+01,-7.659868447527539104e+01,-7.659428817877596885e+01,-7.659087215422509587e+01,-7.658922179122087925e+01,-7.658986467414864308e+01,-7.659339737759111699e+01,-7.660084603601670494e+01,-7.661335019582666916e+01,-7.663244158193361955e+01,-7.665988939406331326e+01,-7.669749613267515542e+01,-7.674636135484375643e+01,-7.680460162149994119e+01,-7.686308037871550880e+01,-7.995191379615164351e+01,-8.000011836965070700e+01
4.001000000000502155e+00,-7.999990497966240355e+01,-7.995056676670427009e+01,-7.687076605955736852e+01,-7.681558947110150370e+01,-7.675987419029935666e+01,-7.671179016841803389e+01,-7.667316323436607206e+01,-7.664290074087416826e+01,-7.661894414721460578e+01,-7.659917818418492175e+01,-7.658184009206659937e+01,-7.656585071019166833e+01,-7.654989193830672889e+01,-7.653351109526406049e+01,-7.651669028739284784e+01,-7.649919020463291019e+01,-7.648173845034003193e+01,-7.646611159477505737e+01,-7.645432511684680321e+01,-7.644953840967231429e+01,-7.645769886638380797e+01,-7.648528328105638252e+01,-7.653748288106621089e+01,-7.661539137212187711e+01,-7.670744601447319155e+01,-7.679855726751245015e+01,-7.688820485753855394e+01,-7.696895506314723434e+01,-7.701767421052599616e+01,-7.701863507309025181e+01,-7.697299242438340627e+01,-7.690077478361681074e+01,-7.682390904511548513e+01,-7.675444158171080744e+01,-7.669782687599048643e+01,-7.665461886016177573e+01,-7.662185018253737212e+01,-7.659477882223436040e+01,-7.656626946926945720e+01,-7.652714614697359252e+01,-7.646858413645736618e+01,-7.638288160047655140e+01,-7.626266397428349819e+01,-7.612045499758596634e+01,-7.598469119181181952e+01,-7.588925633066025966e+01,-7.586102782070632600e+01,-7.591356718586581565e+01,-7.603080931537040499e+01,-7.618313070155518574e+01,-7.633277516465996371e+01,-7.644942703513918048e+01,-7.652557007557079771e+01,-7.656993586511835304e+01,-7.659375132493994442e+01,-7.660446630385636979e+01,-7.660758988275013337e+01,-7.660626840038783314e+01,-7.660293695220789800e+01,-7.659883954069931633e+01,-7.659443951457360811e+01,-7.659101972491995980e+01,-7.658936554669107011e+01,-7.659000464268024189e+01,-7.659353368387262151e+01,-7.660097883758309933e+01,-7.661347972322913336e+01,-7.663256811863436724e+01,-7.666001330199202357e+01,-7.669761791302121878e+01,-7.674648184346879987e+01,-7.680472266118718494e+01,-7.686320632846569367e+01,-7.995191378813933625e+01,-8.000011835796729542e+01
4.002000000000501601e+00,-7.999990498909743053e+01,-7.995056690873295224e+01,-7.687095937162601444e+01,-7.681578104410391461e+01,-7.676006725509401463e+01,-7.671198591727996074e+01,-7.667336201363704618e+01,-7.664310265899683827e+01,-7.661914930777042798e+01,-7.659938674143030823e+01,-7.658205222065870998e+01,-7.656606649650062479e+01,-7.655011155266132050e+01,-7.653373463241871377e+01,-7.651691771837283795e+01,-7.649942152062078549e+01,-7.648197366575443823e+01,-7.646635071419387941e+01,-7.645456799722123264e+01,-7.644978448816432604e+01,-7.645794642757887516e+01,-7.648552912293266104e+01,-7.653772185936519179e+01,-7.661561607590476797e+01,-7.670764895986333443e+01,-7.679873340853082198e+01,-7.688835221247019547e+01,-7.696907604856207286e+01,-7.701777761295244318e+01,-7.701873365407153926e+01,-7.697309929524236338e+01,-7.690089925758360323e+01,-7.682405494002713908e+01,-7.675460799377611920e+01,-7.669800985226706302e+01,-7.665481312598154773e+01,-7.662205077828079425e+01,-7.659498245516351744e+01,-7.656647487425838960e+01,-7.652735405632250831e+01,-7.646879666147550836e+01,-7.638310158916675618e+01,-7.626289467357234741e+01,-7.612069812499906618e+01,-7.598494596058310435e+01,-7.588951928734130092e+01,-7.586129332985309759e+01,-7.591382809602588111e+01,-7.603105972792582179e+01,-7.618336660845494634e+01,-7.633299516809603347e+01,-7.644963215921239907e+01,-7.652576326152224340e+01,-7.657012010168071470e+01,-7.659392861806638564e+01,-7.660463812153354013e+01,-7.660775709534321720e+01,-7.660643153748796408e+01,-7.660309618440122392e+01,-7.659899492298814039e+01,-7.659459117186828792e+01,-7.659116762164123315e+01,-7.658950963246037702e+01,-7.659014494534071105e+01,-7.659367032745622339e+01,-7.660111197873249012e+01,-7.661360959130426806e+01,-7.663269499554294839e+01,-7.666013754765131694e+01,-7.669774002602241580e+01,-7.674660265629080413e+01,-7.680484401205744405e+01,-7.686333256991348151e+01,-7.995191378035437424e+01,-8.000011834628497809e+01
4.003000000000501046e+00,-7.999990499853157644e+01,-7.995056705107251105e+01,-7.687115292382252107e+01,-7.681597287349032399e+01,-7.676026058730558077e+01,-7.671218194090963038e+01,-7.667356107232626528e+01,-7.664330485915709801e+01,-7.661935475145257612e+01,-7.659959558176088024e+01,-7.658226463150118946e+01,-7.656628256373348052e+01,-7.655033144632167819e+01,-7.653395844716102658e+01,-7.651714542528218033e+01,-7.649965311101666998e+01,-7.648220915418995958e+01,-7.646659010530400735e+01,-7.645481114793153665e+01,-7.645003083553820034e+01,-7.645819425617612808e+01,-7.648577523085927510e+01,-7.653796110288607224e+01,-7.661584104535030804e+01,-7.670785217303574655e+01,-7.679890982090643092e+01,-7.688849984315520203e+01,-7.696919731419650645e+01,-7.701788129911339809e+01,-7.701883252075292319e+01,-7.697320645203487288e+01,-7.690102401635314777e+01,-7.682420111793945239e+01,-7.675477468706375817e+01,-7.669819310848858152e+01,-7.665500767124348158e+01,-7.662225165377753910e+01,-7.659518636874284425e+01,-7.656668056120349775e+01,-7.652756224925973072e+01,-7.646900947210043853e+01,-7.638332186597634177e+01,-7.626312566401527704e+01,-7.612094154696914927e+01,-7.598520102714847724e+01,-7.588978254412113245e+01,-7.586155913987505528e+01,-7.591408930626458584e+01,-7.603131043849539594e+01,-7.618360281090332364e+01,-7.633321546516982892e+01,-7.644983757622591725e+01,-7.652595674078696675e+01,-7.657030463286875488e+01,-7.659410620805670078e+01,-7.660481023906895359e+01,-7.660792461141231513e+01,-7.660659498214518237e+01,-7.660325572857715315e+01,-7.659915062187818080e+01,-7.659474315039588532e+01,-7.659131584412435245e+01,-7.658965404826385281e+01,-7.659028558186487601e+01,-7.659380730807666282e+01,-7.660124545919985906e+01,-7.661373979978768034e+01,-7.663282221239632008e+01,-7.666026213078048102e+01,-7.669786247142195634e+01,-7.674672379305930292e+01,-7.680496567387021400e+01,-7.686345910283409921e+01,-7.995191377279715539e+01,-8.000011833460375499e+01
